Demand,Latitude,Longitude
1823,63.96710264745488,-91.5723044541727
4988,78.50999565184142,-136.05105308853314
1305,37.07795405650265,125.99603079575212
2663,-30.227801877574684,-21.079006337448817
3833,87.4149473298638,-64.67342155490026
4008,-11.904016271760483,27.811480789954828
1093,-41.91181629701247,-169.45829097389742
871,-40.60907163306407,-36.39740854366784
4681,-43.96597615304539,-15.099015391621492
649,-67.64029191782835,145.49030793867314
3370,-73.85330508805619,16.719358441072245
1287,-15.961696635294672,82.69958378300163
2161,25.547128761489844,-30.021221132997425
1914,-56.385811289675445,-99.31277573660736
2662,9.660159814210445,56.93814783290364
2100,-5.260106245382232,-56.686755170150306
4848,64.87308656680511,-173.03812193200514
3995,13.18781253349826,171.4517954376551
2301,-56.10781877499319,96.57155021098555
4962,-79.53840333605858,-159.8610590841919
2160,23.9182253479772,-91.80117033281039
257,89.96956756400681,-74.08397327480439
2287,-77.08977673853161,18.68465740747513
2826,13.956025148708434,-75.74238905175488
1848,44.521608262898866,148.0798849965443
1577,-42.166389568343185,122.43393620495709
1674,39.71362142418184,159.75214799420428
1907,-48.0395684535999,-41.46885453725483
4075,-62.04973791364255,-0.4024863072509106
3996,-34.12134122152097,-96.41387242670137
2802,8.943572329884333,-15.212966138201466
2353,77.73087004899864,79.10835252117818
2895,34.57157677777472,35.322520771774464
3269,55.901616236293535,2.715249117662694
1112,-25.808907860461133,-160.10947028416302
4665,7.659614254089291,147.20216779596154
1720,69.0832015451019,131.69724161088283
1412,47.853870127610094,-74.7657363920726
2658,4.53752702787439,120.12138302653364
669,21.124030496712436,19.531118114671017
481,21.428253023313886,-57.415944026750765
3630,-11.705436225947565,-127.76899590563318
561,-41.537982558616285,150.81050588665164
692,-69.74679833395936,-146.66892850223593
144,-50.87556804078959,25.072273567778268
1917,64.27298869650653,83.31565543894862
3788,6.378079426245861,-104.47437368027187
628,-75.4282744345631,-126.00784438849928
2659,-33.202073919226606,109.77744552770156
4421,-14.113234659080518,-136.88128211248585
1709,-65.86977114840168,69.91354870363054
374,-14.007389580666597,-21.246676329971763
1180,-49.902615456870706,-8.137043719727586
128,-48.830787597417554,162.84042989448864
4873,31.88678575953314,132.62661808578724
3995,-6.865394992400439,-63.453218591997285
4388,11.484722283180602,35.132277748523336
3171,-3.727439113854274,114.10930927894373
4021,60.37673617899188,-92.96649197909555
2766,71.30363055226127,97.43171228312252
2581,-41.40077546352495,173.88792618020915
4151,38.644386963634304,-65.05614245477884
3812,-82.01809533592652,167.5880208894314
3004,-25.7708578825999,-159.2163208668218
4187,-48.49997034252737,42.728499417611516
1596,68.60356822752271,-123.39296799077724
2348,51.67162898833823,127.733814339155
3503,-66.81535793430714,106.99088637915634
4905,-49.70145173821244,-99.64795499203291
2611,62.95483001855851,34.785576278047984
780,14.582404923780857,103.70868273315062
4134,-67.84388520790874,5.659426952199141
877,-76.18227028367552,38.329056968124235
2215,55.95128303958117,162.6486215653715
372,-76.4292962465142,-25.580063599037004
1849,-15.412698378165231,106.86011811244276
3491,83.84160234436968,-148.01481106517502
3600,84.58643886503503,124.07290579518326
2526,-84.56180687259382,-126.98524723326427
3603,-89.68634510510675,-83.83335843744705
4319,86.99025704637683,129.88435995527067
606,-7.940299225988085,93.18565802326998
3565,-0.9034929280318522,-177.15727904862524
757,88.05944266539268,-147.52000450843542
698,22.17536957636004,92.26053505226537
930,1.2458717437929323,89.24131664080147
4612,37.50639906819849,165.7921993910727
2128,24.663870285329807,-35.02666144536664
1007,-11.933436188934365,57.12283641275178
4266,19.824314307439664,-152.9285773021229
467,-70.0329772466859,-148.86533240394348
3235,77.08288482706277,3.999813323312708
3164,-81.58276493370163,-143.07765200687206
1206,-63.550336807138,-22.526204596233356
1430,-59.14939511605132,161.71715558423665
3507,57.25398423156457,-169.59410136294542
425,21.039056641218735,-12.370467638344877
2933,-88.2438048782116,-93.32117395540334
2248,83.58675534480966,21.8968562140806
3750,81.90908427023632,-152.11454617433714
2714,48.66335192521021,143.5974727842218
2766,-83.51004209781249,-157.02237820838192
778,-55.094450598921476,-157.5345666095119
4569,25.740465651733118,74.85218253662978
4439,46.469657956878024,174.1446220205961
2049,61.959958535529154,-53.19118225785044
1176,83.69365176902068,10.476350992295238
59,13.213872944191209,145.20900542268174
988,-19.46002962016027,-42.34071675605483
2914,-35.202386621233885,-59.6229831007153
2698,-27.306720008579646,-2.6180976255940607
1268,73.21454534374467,66.58959418399402
4947,-13.710157652559872,-103.68024176601386
414,66.59020458972333,13.726811021246277
3568,-10.837012104307306,-173.1813987632961
922,62.48304456336501,-144.6509386117632
420,24.12075330749532,163.53546275480784
2530,-80.18269672646058,-164.0778175717603
1573,58.21440102470876,-10.493172816463783
2256,-60.002414019045844,40.04444827902989
4844,55.576782094238524,8.064888084668809
1248,59.593850810171205,85.32180933163352
459,-36.495887261844054,78.85277389864774
3704,89.18161542863609,118.46191900978397
2028,2.0477213597466033,-153.2378170181332
3813,-61.2889850051213,-143.39820483078344
4955,35.048351487866995,-104.6029204878554
615,-40.03953347777411,158.265676061399
1049,-64.09953257503494,167.59904573769654
988,57.01597075377708,128.2851125464113
1774,53.036418114455586,-171.0915711127602
1323,-84.33064935262408,40.769488692965524
2019,-34.72349919834436,-105.36980722159241
348,85.20645645027736,-140.41328348985894
1926,31.15433884129348,-40.49546908089118
3842,50.42190431358537,61.31938735141239
1530,-5.136732222756621,134.41923752635006
2208,3.945553136019967,-23.358541681656675
957,-87.32884049325352,61.61131193772309
4380,42.96233514059276,143.57028475066016
1733,-50.19774330064563,-172.78033180325514
3520,37.87226206494731,178.74706542326504
3294,66.04284007821309,-118.05322083054222
4124,31.083138228363254,-179.90184307316468
2513,23.966315334370293,-92.14054231856836
1567,38.474182900354265,-108.37949821447441
797,-26.44595258869105,116.90886811744565
1964,-59.87719996531588,137.7803372261269
678,2.4463805559825005,-14.154394030363164
874,-51.96233091483792,172.77324467551506
4005,-40.40131638404479,85.12227026792095
1693,89.7617526275223,168.8871154519465
931,-50.22394308656652,-70.59406369907886
2613,-18.49933844596538,-44.67501872681186
2878,56.748804913464426,-168.7756970531642
4372,-20.760545642086626,59.83379484353836
144,36.175068183184436,175.37165456636978
3401,9.936957556662207,30.401524369844083
3977,-38.030291031623506,176.9272118018797
772,5.483173964067177,134.03162976551363
3836,78.59265334291757,-147.26505269652412
877,-73.63880639294075,55.63724305885111
3049,-15.679849320757157,96.3707908167537
4487,67.77636715315887,2.464628232592389
2374,-78.35470783139009,107.05102011938061
4551,-23.046711604334234,-128.02920875423632
1826,85.71098215712809,-9.814071175689634
2627,-53.59580472106218,171.7423851978806
3523,83.13851357282181,-118.74172791074488
1612,32.12105540028284,162.49666692789742
302,-65.95771203705472,-3.170629649671298
574,-42.281595027226786,47.864777930423344
2408,77.33990470135274,-88.70848582233944
3231,-12.385921033130586,119.97876943689204
4540,53.93625476826887,115.83708039175764
2609,-51.295859831274235,-103.8917984905719
595,-19.155784910735818,57.76196638260288
3062,74.59262485509714,-91.02541973964313
4813,-76.71597521867055,57.81361836239023
3073,59.13919215806783,68.64888501807638
143,69.43689016452157,168.8415671205479
3880,-62.96855259007039,-51.93440563397132
1625,-39.47032774867196,-72.24875105811228
3177,87.66582841536481,179.6114585964358
186,31.331011749231095,66.07745349683387
2994,17.111053106627196,-23.632977623442315
4213,-17.977908423780363,-55.089344904534045
1584,4.664049367310184,61.80680556390641
94,29.864538009412684,21.228970793225642
2952,37.6890287762796,27.369669342371424
2695,88.30971120594398,144.69959530911825
2852,60.06655388527406,-138.2325206316235
422,69.44316654670732,151.41568950748348
3144,-39.67158026659388,139.11519920231729
1215,-44.876632563245074,71.77507151185603
856,-17.66450063442899,-72.84670064147825
3927,-37.12444855871837,172.75940139706552
1326,-29.38475723862168,14.67287083585262
92,25.01398215617688,117.6013955986378
1234,26.120905707119533,89.71420393818397
910,3.6707730318910876,179.35253834746186
2748,22.294771917849303,-79.85653534032221
2397,72.3354716830647,-64.36408137784694
4683,-8.706819054651149,-9.518664900411267
3124,16.43541093253306,-175.31200850557798
2124,-4.1396668687171,-112.31476530765367
4537,-51.79313176453472,-42.97572596374769
502,78.23877894864307,104.02412784771144
2580,-32.64615040453023,53.962594883969444
4907,-60.59975500411409,171.45749855149967
3445,40.15717754207367,-77.07783460074678
3830,-2.425538671280165,136.43705833159578
1342,34.09051705915482,-149.56257325108388
3694,-37.01177115503323,148.23197032740006
1249,79.65076693535539,-94.18229453906712
3703,75.19120627723467,-94.07259571806782
3005,43.9333522657555,-95.14044559480688
2322,-2.254588882621462,-54.66007565529756
3315,-47.14052301919329,-61.974447161054755
2905,73.4525972586896,5.856638943731355
4186,-35.45189344193988,7.029583659926601
3750,63.4325035883916,-46.9349746861225
1625,5.540812345093769,76.34520076346558
3639,-29.638859768248714,-93.4160431293853
3060,13.426778078570521,157.24159895898902
3265,-12.173629955307831,110.39100900785502
4309,-28.563081241642045,-40.45481784886826
1622,64.32401008501839,34.372756319767404
2553,-80.92627840849121,79.41674831089256
4164,15.181721182793282,114.41248777035543
1362,40.81284879004758,-87.48789149839823
2988,-75.16355558343074,138.17687249702186
4314,3.513198203144512,176.9775516557197
1911,13.504478528244661,15.147812634586643
1472,7.860469661595005,88.47838116239336
4978,85.33352265665141,-154.57159900365951
1031,20.00429619601198,87.93849996602336
2357,43.9692951642478,164.95982298156412
1348,7.05373029090633,81.29379140284578
3743,50.716263277359076,-64.04482712341387
955,85.65173362127038,157.92798770444455
3743,36.88650469533067,-54.089186311832634
406,-37.53805482619318,-120.34717281088697
3523,64.38303601736717,-63.54118454023677
1150,-44.774488697289314,42.42661590840257
4215,55.21874187857273,138.22905891692892
2978,78.63105427502737,-54.364335095708256
4095,-21.586242021349875,-26.92180214916496
1541,77.17294362244118,71.13944876208498
3883,-34.028910682134665,-169.23770597932076
2769,22.86446866937385,129.972702110346
1407,82.80457012817101,-128.7633487763042
196,78.17731531499987,-116.08261068692475
1729,-81.84714548513894,-13.31663418536354
4165,66.71682292332795,-145.8268398364999
822,-73.49110324951073,81.75584260443719
4352,-79.34944260376399,-43.1179070261895
4378,62.16051642766152,2.5465530987363536
680,-57.79857876957993,125.51439623180806
3543,-8.291143536109914,-170.44992115054458
1465,44.581545523335706,-118.40708282329706
3370,22.054313730547193,-73.64170119285816
3216,-78.06826193002938,-117.0083990721823
1063,39.41040098123477,-100.94567746299255
3410,17.43718791112417,-53.45438693946774
3813,23.742583885596474,-159.91196778771297
2014,49.22638977007941,142.60221930776555
2290,-25.510950190595295,109.47952305293677
4695,46.96418690499539,88.0896448642581
2449,-52.13867932902621,-139.12953856821213
3682,38.44901940516681,-178.43791337559384
1827,31.57610786981013,-153.70111285422075
3782,19.59278046080354,-17.58161125650676
2193,33.01498990401417,14.583258543792425
4311,-22.75205033041732,50.155703024258116
3154,-47.76274464919619,-165.6551291672332
4473,-78.59498932842266,11.140152099437671
3449,61.598766447201996,-123.00624831306595
3901,48.68922579697775,92.43853409208327
4870,6.44272216587386,-156.31117406691305
2413,49.79179288027328,179.71421699801982
1305,47.555579614918344,-4.405896991743674
2667,39.69077121268515,124.67339012392176
1867,80.06924237824288,136.70496452607898
3940,76.89963498332295,-7.409634490265319
145,-12.29727149832678,-165.38875425135345
3080,-35.13713712807261,-59.745715520232935
1393,78.67477708007831,128.9994003376808
4162,76.75554585690955,140.93052628994843
4352,63.11016652988701,166.22385462058907
4257,83.78180363941374,-89.10872476501284
3979,-31.94728250728067,-161.90364089219048
3327,64.74504832561655,175.4483605033045
3133,-83.54942929517605,82.40564256105682
3472,-37.368982407434444,-65.78879122076812
4930,-12.154171616079978,124.97042662975446
3414,50.45738640839696,-154.05363494459058
3964,-26.93564844545307,-94.47245278781337
4819,-89.83319906808713,-89.184140960761
3012,44.61953553424004,-145.25434535333773
1015,13.23037415304782,172.85518212512096
2614,64.703733937424,26.46953716906549
4191,-42.52057949861961,-101.58801294497623
1476,-58.56557229394879,165.79436455691774
3568,-6.416163002251835,-99.17488826528131
920,-8.813518326555965,149.6584314005604
4560,-29.310718683234292,-154.31565104767787
2819,59.802793292480516,-47.041360511870494
3347,11.937436350890508,-96.334175295649
2150,51.616728511688024,-130.20773089910836
2662,-45.838730383274815,-8.883055878296148
728,5.813431816548672,-53.3399833929529
273,59.411085738204235,-135.13514853448547
4108,26.849689752960487,52.69595411187436
2194,82.46120472727594,120.63935879310606
2014,69.71516299368858,-54.5301244606418
4304,-17.187242279389082,39.07714414253141
3493,6.89808684365218,-168.16715612994707
1808,70.13533019483722,-16.06160076004059
4453,-26.38712075933332,-100.79455865681413
4373,-22.396277743239764,-139.2966223553267
793,5.350537204687328,146.9999516575839
2425,-0.9810585320043117,36.49213210689339
3306,-2.692170644340621,-85.3520984789771
4917,58.560004680758425,168.33464038384125
4104,-15.713762912719915,-157.60842034699277
431,-87.14584369588945,-7.652294212880122
1473,79.62098449741526,135.1501634158825
4252,-73.65170443940276,86.65428384060675
2333,-53.45245228684589,-108.41542330627793
2674,-60.954144121756826,170.6683759283672
2485,15.809635108125846,90.59462586910354
4230,-72.71226466519407,-34.3548371205749
1004,66.81598829079499,-113.5698280735929
494,-67.71320226540357,-36.56890636305582
3805,20.339600351485558,-48.030402782520525
2567,-35.871597371946095,-119.24241198853662
2294,42.79440042187409,121.60089000145871
823,-84.54976230266665,108.11003403747253
2218,9.548132231090392,52.249627257329166
4107,27.748653482036772,-69.16974100817704
2412,-21.546868795891953,12.303073148781749
3196,-56.08583007423229,-9.03458007479702
3115,-87.11857631652084,93.018177091302
1977,-69.20481073409726,-136.00807776845969
1829,-22.070735720266825,-100.15310882158863
2890,-29.579651729824704,-35.62970186220838
3131,77.71961627186644,0.8688859418187462
1518,-65.37658737396777,69.87656566473015
3683,-78.24370348659718,32.664876119101905
583,-67.57320085309242,111.47618000960239
1746,-55.22954353483001,95.22943787804428
1294,16.86208471150418,-53.806889477951515
715,-30.5973390952378,-173.6881218104822
3377,-9.249379785077252,155.18329103059153
2636,-52.1157723242087,-25.310205476050612
3041,57.9367025810773,-148.39599038417273
3743,-86.86751139388366,138.86764476854296
2074,-24.589527869952605,-20.419318823023247
3557,-20.577467672750302,-166.02378915141932
543,42.654112840745455,104.99964415262735
4597,41.1109119831184,82.7971524584608
1204,82.51758360081968,-88.17491775784275
1088,38.619139855955524,-119.96436720601953
1032,67.95759896193215,-42.550873812621006
1095,9.255538289434625,8.742651570243794
2052,-13.678951802412143,65.0302986443152
658,48.62393950406425,159.65741108356423
2139,-2.750457096785013,-161.41878070680133
3325,38.84793012978113,-99.25846572764539
801,-33.42754789432355,107.73399243205529
360,42.40314393828527,-14.456431232899803
4832,3.0998257363357027,81.45815733767517
2998,-54.2477445336975,-55.83308614411379
754,38.38859954939366,-27.2835403960448
94,-35.3199991697827,-44.56363170316902
2916,-64.73517641593622,-25.3324361987909
527,76.09410250615056,71.20476479811953
1893,54.05493494765287,169.33115668665255
2578,-71.9393057665194,-146.73972668660394
2478,-79.77640738832052,122.92536654585996
3386,69.34628163604026,-120.19292679303886
539,-54.049407891024885,139.7673685817299
2605,60.141984517145005,-150.8076276524131
4315,-12.195338908492928,130.369586669353
4539,2.320636077338534,-144.18673013256344
516,-57.545782717487356,126.40558124420193
4015,89.32277077353646,-173.12138532589526
3129,-89.11586708470237,-111.41175424490339
3387,60.4367881303705,-110.56659115367754
3449,-49.79266448873799,-161.01027786085993
1553,-48.573219516875426,-31.241884079552108
4095,47.55234195043937,54.64235276757526
3568,-34.33067611622733,-65.28931837400866
2196,40.5453465219216,-165.42160305155272
777,-35.554642716939696,-79.73460289058178
1804,-32.20308400116694,89.06529878877825
4363,25.51456785779807,129.40983347761
2978,-53.88562314023818,-34.696786739800416
4083,29.347953958286595,5.438713308702887
2010,-78.52353526482943,142.03189205700966
1868,-68.51140915397063,177.8267211535029
4957,31.568349198686903,-87.07547038411376
1699,32.38145595773463,-16.279948733288933
2356,-62.768571902197834,42.47162234838254
3583,-46.037642794161656,-39.12032240662205
4362,72.49430564443136,174.16068284307192
1016,44.762440039826345,30.476132927320435
1850,-88.03508688773061,-8.978869573208556
1494,-42.65858927046085,-175.01737703527073
4397,23.862279783982515,-170.472011538487
1508,-67.51353133441731,-143.68299017596098
3716,64.40125075311857,-56.55358241851512
3138,63.85837598760219,-32.38879711062202
2148,83.36303291861432,4.714592231735907
937,-65.3131433923381,-14.402143355320447
3121,-28.23223032908023,-2.4397198865700602
694,79.14833763690004,-97.4179265698404
317,8.113139512440554,-114.02981436232108
3416,21.53081662261617,122.9891620396678
4556,-64.4309464088325,118.06349436798808
2192,55.33576932213634,-5.430691206186253
4945,-47.37208471460828,137.397397235909
3753,-79.31176532943574,19.315024097626065
1494,-36.34152945095492,96.78331149938037
1687,-15.159768820779192,-171.4863017528648
3593,-27.834790627177618,17.46355894523802
3065,-6.3405899778715025,-1.0561955354899624
3145,-40.32707008364573,-134.55741939976792
2177,-81.73900495626108,-35.0944367455341
3914,88.7796899038378,-102.76135635411664
3489,76.49054283294413,52.88156129936769
1739,-21.962337448399893,-44.99111265797961
3285,-44.549182907707824,142.94938478432823
188,27.777573399553177,162.1077888496149
3996,65.0984297032953,-5.450681028019403
1170,59.1664181959635,19.944165208071468
2449,43.99500708461312,53.1472617478843
3125,84.45408403814088,92.70083562761943
2796,-37.36086785178962,133.9137909101549
3826,-52.37467224888071,-103.21125652227204
4505,27.401092391530113,9.450694518823326
404,1.03048997559641,-108.83975515639361
3923,-28.050921660090054,32.6428031016074
2818,-46.38983628598565,-114.18505754761348
4824,58.54339292309771,-47.579029762252816
3293,-67.01464917016172,7.333870012301986
3257,-54.927370268509556,-47.05707458352555
1316,-63.92025241463928,34.892070699531445
99,30.031079647818203,70.72596043288738
4601,73.89214999418925,74.33885738004662
2062,-79.74324181918902,-123.42163747009039
3905,-3.5554248277144893,-107.07444386581925
141,37.61965881845252,-104.83143999664699
3393,-33.91916768823437,139.20621919226306
380,-76.0132937225385,0.9003692767295775
2660,-25.033240595044248,93.1504262872835
2889,62.71195624373942,125.8105746199704
1177,-5.1293105189876655,161.71985899622217
1749,-77.1882033188937,-159.65234224906513
2842,-83.26940915307735,-69.65924986758301
2240,-23.34217113589439,-50.87133966308224
441,-43.5967366742009,-79.76469376927427
3511,-74.03364707472363,-23.868447920440275
3940,12.983920739599313,177.1884101952055
3012,-50.97663932308787,-125.03824398111732
627,47.49538936060273,33.68727845602339
4339,-14.403189298281802,-114.97377710760752
839,16.82350240587118,6.971065726191341
1755,42.236113119964045,87.65513665669482
421,23.581754255383657,133.65763670716433
4071,68.84321008046982,-142.28325150075892
3194,62.31701444432488,122.87792558893369
4873,-4.555134950873807,-34.15461231589438
4405,55.57120561375555,-59.062753121213746
52,-60.08916225923262,-0.7322479932066983
1287,-6.260909648808237,155.44238255726304
2168,-70.95356375317178,-48.37947830007846
642,39.71519182914031,130.12682456361074
1995,-11.984649181783666,9.08841809587966
3292,-4.787996598152134,86.0199976429463
984,41.592942365432435,88.0528576415997
4231,-89.25594802107794,-65.85487846868628
1820,88.35541481280217,-98.36449724810349
3412,-35.218914126628476,-110.37350632234335
347,-75.98909148966726,0.5709494146510394
729,-61.45652483737625,36.924019252179306
4326,47.09543140067862,66.33884860143885
2730,63.51638701538988,-64.76131103469709
4159,30.638670331124644,-59.65334516717168
2461,29.29611775402985,-106.20297649550456
2403,61.6084157561441,-131.36094398144618
2949,71.7398520265616,79.81000559662101
726,-14.320397152488184,-29.183502693056482
4358,-6.406577170328049,172.1967032357349
3442,39.35415938792346,2.8279434026306376
387,-40.096498253990674,91.90620371062295
2825,-57.29977899891783,-20.601223989446822
3070,64.35731392447607,-117.56110167395732
1106,18.2327255430166,-76.51395196260172
3050,-87.18453006643895,-58.91077896227377
2446,11.805808905982715,-139.6936451744794
3543,59.853724705456614,-172.07434565446124
3409,-38.54710953501051,-51.82555104121553
1545,55.51920994785098,91.26687735721202
3276,7.868131831239353,-79.16730181553459
4496,50.53210371051367,107.74249726817521
1366,-44.65672221824863,97.69257058051
2868,-87.1003211685093,19.187750421964154
3455,-54.00887995076765,34.780368532849394
383,44.44119045450708,-178.35720908254459
3443,-72.9792540077045,-69.54451476043704
4225,-20.369937231329487,103.65158404624782
3438,-67.94770279254915,-100.33107777412044
2263,-30.506004894047535,81.15479356809959
4040,49.83283366434779,113.4400889755936
1326,81.0541167246165,129.61383942562423
3359,49.479336110554044,3.142761628768625
4907,-17.495687058138728,-109.75117398472564
181,-58.99007820933557,163.47512047704873
3021,32.11762731086239,-1.3265596920365965
1706,7.319464679190034,74.21385519331346
1036,-33.919272961582145,-52.0146383118763
4289,-24.428573715741734,-135.70055911864023
4662,65.86572866048968,156.69936926738188
1466,-80.65192644490931,-75.60090880150192
2365,12.926890281706548,116.22308234872128
3465,50.83175426932294,45.4083827680567
561,27.779982087057633,22.410434895590868
3991,71.93465955487306,148.0869177405658
328,61.98684916072531,-35.38666247284894
1212,-40.181810260482294,-43.000933335128224
2852,-7.157234263460495,43.76788786293284
2375,-76.71327657540569,-65.01066369093064
4356,-86.34227265231472,17.569859509628174
3628,14.871881489175209,-111.5975368940375
4919,-64.14071650294952,-171.5050843984586
1785,52.44267697436575,34.87544533497194
3476,25.563160500242063,-143.83706415298258
4810,-8.983117111441516,8.64133585090238
768,-6.4728293113868745,-6.758118604101583
2350,5.828529870163692,-147.5022257572805
4180,-23.671227329988668,-32.01431996248928
2716,39.66655480668575,-88.48536832134388
2893,1.5401486120155283,134.55803017089966
291,9.251436515333467,89.4774449408942
367,-60.55547196107533,-133.0594249328955
3844,-7.115991644357095,-124.76643180686841
106,40.2498623292565,-155.4879655309476
1397,-50.830895658146694,-168.75321953818732
2363,-76.93094808770498,82.4842277774735
3872,89.51130047167803,-158.1507623910922
206,-59.895229859118515,-174.0213354840927
2806,82.13917244415546,-20.652679148413085
3381,-42.16042667436846,117.36488971029831
3759,3.3900156868734115,37.44078184157715
563,-11.281846221255392,-24.5746943722975
4149,-63.67949393987675,-89.36450359824693
3059,-3.5478299717843953,18.135577830905504
2679,17.221320766176376,179.06818137915315
2753,-29.13804554893271,110.94798401989095
783,-62.24387492281805,100.49011266954125
3845,4.029206037078353,14.05285909826901
1481,3.1128906986166527,147.89861292938383
2264,-80.33898508257562,-106.20648546199598
2346,-89.02015850537364,-38.27614463114841
822,-6.6420889133858765,140.38687294266032
1785,-73.97571319926237,-133.92978910791308
3986,4.0477980774882525,-14.379630557335702
1856,-38.70690634990772,-141.83142853858317
2717,82.8105315492707,-133.0442586478989
4166,24.176213436445224,-32.37173455009696
3116,-30.58188725133636,-112.85547628515069
4850,75.46144147909371,155.5387799717284
395,-3.1386933195867357,72.70302566826743
318,-47.48893395068762,143.58523258638343
2474,-8.775964813079426,-148.35252956535822
3319,-4.852096157973094,92.40995679785959
1452,77.206581284549,165.46617763255193
3377,47.02449777305449,45.502606793650926
3985,-81.50862855491114,-150.54594519850417
3072,46.848408030278534,-73.83105474941571
4806,-58.188094833857654,10.67329347924752
2455,58.99240415779579,-139.78062909560379
4681,-87.6489341533016,177.45832965024312
4588,85.11020636666117,146.97626961796738
1636,28.277875124372386,106.24941302469017
2345,-76.71757106875464,-43.30541815636198
3618,-82.27428443499133,121.65980714216983
1524,-78.4927796697375,26.60375878428266
3072,-69.46343157313734,-94.92255839081977
1211,-11.485843179616083,-10.563613529290592
1947,-78.79342574678898,133.93232158677284
4850,-31.857231956025572,24.250698641380893
1599,-80.31559641742935,-32.63913350588015
1489,89.51550956498036,137.99031568323227
2007,-66.97465357533027,-70.13771333094712
4292,39.30347298075665,-37.27459778174676
4567,-63.19869910492844,-18.4550739834946
3815,-44.35951903450347,-78.56584109943537
3178,-38.30628684108328,-33.122804347481264
3806,86.08977959416401,-66.9105774081969
2057,12.798309731076273,177.00420419779533
2878,-32.45608019745801,136.754471369209
2582,60.32369080873889,-133.32886283386165
3512,-58.863849089370525,-24.49454131569334
3890,-77.14942684254314,67.58351839759416
2111,45.799312056907155,127.31281145447815
2234,-35.497849624469154,13.252198404118872
2176,75.79247170646167,7.02130139973724
3522,27.146207659324773,-60.422921876503125
1102,-4.706431750893756,-153.88947735882843
2713,-25.326667946536077,-123.52725670402614
667,-51.66613376226485,151.93266396864965
1461,58.57473144345573,166.2903054254274
3257,46.89904305333354,7.625328607357716
3793,69.15440810250203,106.31792606888882
1252,16.81717668212235,-17.417803106051963
3724,-57.24979212649716,-51.915862589859785
4253,-0.08467406801128163,41.7397944377588
975,-40.046655388326705,136.15817647613227
4277,-87.4305549320522,111.74145898489894
3126,84.2660889471496,-88.83202698708106
3055,4.479621160723767,-75.90562785404778
2788,-67.91176909283462,-16.365476231651
3094,-34.03085919971697,45.49265389291901
3907,-23.302106259022224,-91.63391094121896
452,4.324172982866543,-32.052456755226274
4863,-22.398477204789515,107.53108652528147
1652,42.75779311972016,-177.73307576468835
3039,-56.184945892961245,165.0076691692525
2798,-4.904035907921255,-102.50590877375828
884,79.43457735170685,-49.31213447229308
724,26.447871889105713,149.9087262866522
335,-46.49998208112747,-86.66099481612194
1396,65.2313636052094,161.1112050766564
777,-9.819435864988165,-136.37231809813466
2776,-21.881087472599987,-49.513911033302065
1297,9.15648693820873,90.37453330466315
1805,46.88823249445332,57.44657167678258
3856,-14.182686645955343,-101.68050826717237
962,-73.77584307238271,-13.76588775926382
2853,-68.431575609861,104.00920271380892
1187,-8.501425347500557,-120.60757112428777
2181,29.506935339413076,-3.386479895868206
1201,-16.569150246830375,-164.6436267586742
3058,-34.19874735224201,150.71234671970234
2967,18.974675869225962,-17.72712205792152
2531,-24.290382503906898,-2.5841297244980126
4188,-67.31426509488142,100.23423959307985
3121,-64.64105424877849,-116.48161022515978
3342,82.17734852873511,76.99629976118536
1453,-45.199767798072365,-27.895413286452907
4821,-28.14012157105934,163.17640481248242
709,-10.181952200190182,-79.4861145971982
2839,69.51726316014467,18.161660563998566
479,-30.311392523369598,-98.98491707872654
3541,62.67413414478099,-46.45883405018668
2836,-76.84999323150089,-69.96127045597363
1753,83.03394420459009,55.92905815507626
2830,-40.649718340401236,38.96846976267889
837,-55.87114290899601,90.41535217714699
2889,-2.2900947065546973,36.03320222312118
4955,-57.67743016374592,176.57148151895228
1592,-36.367733572971545,-77.27223462403568
978,-79.8081805833059,86.72026455395769
1450,3.0851828916448767,101.59576037419629
1950,-30.262208123859658,92.75656490701914
4733,-64.72859555933327,-24.827507090315265
4187,63.93001852577643,-153.08716469156198
1531,-12.059740819304267,-72.09245856794224
2104,36.121009082424536,134.14444426712328
4080,-39.471298882540225,-138.2921014578394
3265,-41.39577436327071,-140.14855682235242
3857,10.298810325284734,119.0596771296336
1609,25.332904686547224,94.97961512766165
2834,10.578269047101713,-7.693586756175847
655,37.67399974527541,-55.34367809376731
2751,-4.101208334307614,136.78131330831252
3602,-31.547807431531133,70.62103249243236
3342,-60.249280770063294,2.276063194952144
4578,-80.7401426875898,-134.64199100570397
126,-39.39473903361121,113.24320401455878
4946,-0.7651918026655409,57.75714859818453
2524,-41.78813842859581,-158.08731653331404
2751,74.150176825193,-118.47473438230753
4005,70.45128952504552,142.08575498753987
4064,79.27072616014857,94.06120257090754
4633,89.63818195586097,50.73980817574147
3553,37.23618225560914,117.81447362360848
1268,-12.078234108976133,-175.86139707792125
520,-89.11982902675494,73.0070030256235
3291,48.29824450408651,-166.05104212788697
908,73.1902625391223,23.48555927312239
1380,61.857125995629275,-82.03820443972482
536,-5.21974939238828,165.75188269211117
3278,25.061818174379397,114.94416058673403
3407,18.95482963022046,-87.88495480406706
4333,-82.76853199447737,-91.93749980046536
790,80.79486660532783,158.9315653888126
2756,-20.54397396340636,-150.53804535014467
2851,-78.6887630771997,-101.40810551420941
899,-53.906718200034774,-94.58789731358087
2783,57.60364241208296,106.22145854557664
